Country,Place,Name,Price,Tax,Stars,Distance,Number_of_review,Sustainable_level,Discount,Free_Breakfast,is_Prepayment,is_NotablePlace,is_Free_Cancel,is_Sold_Out,Point
Viet Nam,Hà Nội,105 Láng Hạ,391875.0,0.0,,4.4,47,0,False,False,False,True,False,True,8.1
Viet Nam,Hà Nội,Green Homestay,312000.0,0.0,,2.6,137,0,True,False,False,False,True,False,7.4
Viet Nam,Hà Nội,OYO 619 Chikoo Homestay spot-on,220959.0,34210.0,2.0,1.6,64,1,False,False,False,True,True,False,5.854636376872358
Viet Nam,Hà Nội,HANZ Memory Legends Hotel,566370.0,0.0,3.0,0.9,71,0,False,False,False,False,True,True,7.1
Viet Nam,Hà Nội,OYO 411 Van Nam Hotel,405000.0,0.0,2.0,8.5,47,1,False,False,False,True,False,False,6.6
Viet Nam,Hà Nội,Thang Long Hotel,253763.0,0.0,2.0,4.6,372,0,False,False,False,False,False,False,7.1
Viet Nam,Hà Nội,TSQ STAY Hotel Apartment,1000000.0,0.0,,9.7,41,0,False,False,False,False,False,False,9.2
Viet Nam,Hà Nội,LUCK APART 05 - Tay Ho Hanoi Apartment,630000.0,0.0,,4.9,99,3,True,False,True,True,True,False,8.9
Viet Nam,Hà Nội,HALO HANOI HOTEL,594222.0,0.0,3.0,5.1,193,2,False,False,False,False,True,False,9.2
Viet Nam,Hà Nội,Bayhomes Times City Serviced Apartment,1223826.0,0.0,,4.0,72,3,False,False,False,True,True,False,8.1
Viet Nam,Hà Nội,Silk Queen Grand Hotel,1190700.0,0.0,4.0,0.5,283,0,False,True,False,True,False,False,7.7
Viet Nam,Hà Nội,Thức at 3am - Hanoi Lotus,424983.0,0.0,,0.9,49,0,False,False,False,True,False,True,7.8
Viet Nam,Hà Nội,Phòng đơn có cửa sổ thoáng mát khép kín + Thang máy,294500.0,0.0,,4.1,35,2,False,False,False,False,False,True,6.2
Viet Nam,Hà Nội,Capital O 1169 Le Grand Hanoi Hotel - The Charm,449884.0,69591.0,3.0,5.6,91,1,False,False,False,True,False,False,8.6
Viet Nam,Hà Nội,Papilio Homestay Tay Ho,432000.0,0.0,,4.6,44,0,False,False,False,False,False,True,9.2
Viet Nam,Hà Nội,My Hotel 23,492998.0,0.0,3.0,1.1,63,0,False,False,False,False,False,False,8.4
Viet Nam,Hà Nội,Hanoi Memory Premier Hotel & Spa,1785000.0,0.0,3.0,0.8,237,3,False,False,True,True,True,True,7.9
Viet Nam,Hà Nội,Hanoi Lullaby Hotel and Travel,3298402.0,0.0,3.0,0.8,843,1,False,False,True,True,True,True,8.6
Viet Nam,Hà Nội,An Phú Hà Nội Hotel & Spa - Mỹ Đình,700000.0,0.0,2.0,7.9,150,0,False,False,True,False,True,True,7.7
Viet Nam,Hà Nội,Mercury Central Hotel Hanoi,885475.0,0.0,3.0,0.4,232,0,False,False,False,False,True,False,8.7
Viet Nam,Hà Nội,Somerset Hoa Binh Hanoi,1663200.0,0.0,4.0,6.3,163,2,False,False,True,False,True,False,8.7
Viet Nam,Hà Nội,Hanoi View Legend Hotel,448800.0,0.0,2.0,0.6,505,1,False,False,False,False,False,True,8.4
Viet Nam,Hà Nội,Blue Hanoi Inn Luxury Hotel,610624.0,0.0,3.0,3.2,136,0,False,False,False,False,False,False,8.2
Viet Nam,Hà Nội,Keypad Hotel - 24 Hang Ga,880000.0,0.0,3.0,1.0,201,3,True,False,False,True,True,False,8.8
Viet Nam,Hà Nội,HANZ hanoi de Maison Grand,508229.0,0.0,3.0,0.7,78,0,False,False,False,False,True,False,7.9
Viet Nam,Hà Nội,Legume Home,456014.0,0.0,,0.3,49,0,False,False,False,True,False,True,7.4
Viet Nam,Hà Nội,Musketeers Guest House,641900.0,0.0,,5.2,29,1,True,True,True,False,True,True,9.8
Viet Nam,Hà Nội,Max Diamond Hotel,406125.0,0.0,3.0,7.3,77,0,False,False,False,False,False,False,9.2
Viet Nam,Hà Nội,Royal Hotel,560000.0,0.0,3.0,4.4,507,0,False,False,True,False,True,True,8.9
Viet Nam,Hà Nội,L'Amant Boutique Hotel,413305.0,0.0,,1.3,26,3,False,False,True,False,True,True,6.2
Viet Nam,Hà Nội,Seoul Hotel Doi Can,420000.0,0.0,2.0,4.1,37,0,False,False,True,False,True,True,5.854636376872358
Viet Nam,Hà Nội,Golden Lotus Airport Hotel & Travel,492000.0,0.0,3.0,22.4,77,3,False,False,False,True,True,False,6.4
Viet Nam,Hà Nội,Rosarian Hotel,765600.0,0.0,,8.7,94,0,False,False,True,False,True,True,8.9
Viet Nam,Hà Nội,Hi-Home - KMT Studio Ba Dinh,630000.0,0.0,,4.2,86,0,False,False,False,False,False,False,8.1
Viet Nam,Hà Nội,Hanoi Sisters Boutique Hotel,605000.0,0.0,3.0,0.5,66,3,True,True,True,True,True,True,8.5
Viet Nam,Hà Nội,JW Marriott Hotel Hanoi,5830000.0,291500.0,5.0,7.6,189,2,False,False,True,False,True,True,8.9
Viet Nam,Hà Nội,Era Home Apartment,605625.0,0.0,,3.4,33,2,False,False,True,False,True,False,8.4
Viet Nam,Hà Nội,Mon Regency Hotel,783080.0,0.0,4.0,1.4,211,0,False,True,False,False,False,False,8.0
Viet Nam,Hà Nội,Hanoi Elpis Grand Hotel,506823.0,0.0,3.0,0.5,188,3,False,False,False,False,True,False,8.8
Viet Nam,Hà Nội,Light House & Rooftop,1172840.0,0.0,,1.4,52,3,False,False,False,True,False,True,8.9
Viet Nam,Hà Nội,"Keypad - Saki Hotel - 28 Dịch Vọng Hậu, Cầu Giấy",746857.0,0.0,3.0,6.8,72,1,False,False,True,True,True,False,8.2
Viet Nam,Hà Nội,Keypad Hotel -Self check-in,892800.0,0.0,3.0,0.6,183,2,False,False,True,True,True,True,7.6
Viet Nam,Hà Nội,Le Beryl Hanoi Hotel,836738.0,0.0,3.0,0.9,426,0,False,True,False,True,False,False,8.9
Viet Nam,Hà Nội,Hanoi Veris Boutique Hotel & Spa,492764.0,0.0,3.0,0.4,192,2,False,True,False,True,False,False,8.9
Viet Nam,Hà Nội,Lucky 3 Hotel & Travel,526505.0,0.0,3.0,0.6,218,3,False,False,False,True,False,False,7.8
Viet Nam,Hà Nội,Le Grand Hanoi Hotel - The Oriental,589536.0,0.0,3.0,5.6,203,0,False,False,False,False,False,False,9.0
Viet Nam,Hà Nội,Hanowood Homestay,342000.0,0.0,,1.0,334,3,False,False,False,False,False,True,8.4
Viet Nam,Hà Nội,Hanoi Le Jardin Hotel & Spa,1800000.0,0.0,4.0,1.9,142,3,True,True,False,False,False,True,8.5
Viet Nam,Hà Nội,Charming Moon Hotel,948000.0,0.0,3.0,0.6,55,3,False,False,True,True,True,True,9.2
Viet Nam,Hà Nội,Lotus Inn West Lake,478939.0,0.0,,3.2,356,0,False,False,False,False,False,False,8.3
Viet Nam,Hà Nội,Riverside Boutique Hotel,511040.0,0.0,3.0,2.0,57,0,False,False,False,False,True,False,7.9
Viet Nam,Hà Nội,"Nhà Ven Hồ Đồng Đò, Minh Trí, Sóc Sơn, Hà Nội",810000.0,0.0,,0.033100000000000004,32,0,False,False,True,False,True,False,6.7
Viet Nam,Hà Nội,Hanoi Endless Hotel,498153.0,0.0,3.0,0.7,145,0,False,False,False,False,False,False,8.2
Viet Nam,Hà Nội,La Teisu Airport Hotel,500000.0,0.0,3.0,19.9,49,0,False,True,False,False,True,True,8.8
Viet Nam,Hà Nội,Diamond Westlake Suites,1795788.0,0.0,5.0,5.5,160,3,False,True,False,False,False,False,8.6
Viet Nam,Hà Nội,Little Hanoi Hostel,400000.0,0.0,2.0,0.9,240,3,False,False,True,False,True,True,7.7
Viet Nam,Hà Nội,Western Hanoi Boutique Hotel,603829.0,93726.0,3.0,6.3,45,0,False,False,False,False,False,False,7.9
Viet Nam,Hà Nội,Hanoi Lucky Hostel,414720.0,0.0,,0.4,261,0,False,True,False,False,False,False,8.6
Viet Nam,Hà Nội,Hotel de La Seine,796904.0,0.0,3.0,1.4,63,0,False,True,False,False,False,False,8.6
Viet Nam,Hà Nội,Sunny 22Land Residence Hotel 2,955800.0,0.0,,5.3,36,3,False,True,True,False,True,False,7.9
Viet Nam,Hà Nội,Family Transit 2 Hotel,295002.0,0.0,,22.3,77,2,False,False,False,False,True,False,8.0
Viet Nam,Hà Nội,Tunger Premium Hotel,879383.0,0.0,4.0,0.5,80,3,False,False,False,False,False,False,8.8
Viet Nam,Hà Nội,Hanvet Hotel,632400.0,0.0,3.0,3.0,38,2,False,False,False,False,True,False,9.2
Viet Nam,Hà Nội,Hanoi Airport Suites Hostel & Travel,553920.0,0.0,,19.6,113,3,False,True,False,False,True,False,8.6
Viet Nam,Hà Nội,Dolce by Wyndham Hanoi Golden Lake,3046794.0,472144.0,5.0,3.2,228,1,False,True,False,False,False,False,8.6
Viet Nam,Hà Nội,HANA Stay,651000.0,0.0,,4.6,93,3,True,False,False,False,True,True,8.9
Viet Nam,Hà Nội,An Phú Nguyễn Hoàng Hotel,360000.0,0.0,3.0,8.0,164,0,False,False,True,False,True,True,7.7
Viet Nam,Hà Nội,Narcissus Hotel & Apartment,1281701.0,0.0,4.0,1.2,70,0,False,False,False,False,True,False,8.8
Viet Nam,Hà Nội,HB Serviced Apartment - 121B Quan Hoa,809100.0,0.0,,5.1,77,2,False,False,False,False,False,False,9.0
Viet Nam,Hà Nội,C'Bon Hotel Do Quang,535643.0,83182.0,,5.6,185,1,False,False,False,False,True,False,8.5
Viet Nam,Hà Nội,Hanoi Amore Hotel & Travel,722400.0,0.0,3.0,5.0,136,0,True,False,True,False,True,True,9.3
Viet Nam,Hà Nội,KEGON Hotel,1750000.0,0.0,4.0,4.8,61,0,False,True,True,False,True,True,8.9
Viet Nam,Hà Nội,RedDoorz Home Hotel Truong Cong Giai,442620.0,0.0,3.0,6.5,27,3,False,False,False,False,True,False,7.6
Viet Nam,Hà Nội,Nexy Living,900000.0,0.0,,0.6,62,0,False,False,True,False,True,False,8.0
Viet Nam,Hà Nội,Miah Boutique Homestay,770000.0,0.0,,0.8,35,0,False,False,True,False,True,True,7.3
Viet Nam,Hà Nội,Marina Hotel,698726.0,0.0,3.0,0.6,339,0,False,False,False,False,True,False,8.8
Viet Nam,Hà Nội,Khách Sạn Sao,546656.0,0.0,3.0,2.0,42,0,False,False,False,False,False,False,8.0
Viet Nam,Hà Nội,A25 Hotel - 15 Hàng Than,625620.0,0.0,3.0,1.7,65,0,False,False,False,False,False,False,8.2
Viet Nam,Hà Nội,Roygent Parks Hanoi,1646998.0,0.0,4.0,6.7,62,0,False,False,False,False,False,False,8.4
Viet Nam,Hà Nội,ISTAY Hotel Apartment 6,471675.0,0.0,,5.9,62,0,False,False,False,False,True,False,7.9
Viet Nam,Hà Nội,Hanoi Hanvet Hotel,654499.0,0.0,3.0,0.45,50,0,False,False,False,False,False,True,7.4
Viet Nam,Hà Nội,MayFlower Hotel- Central Old Quarter,693806.0,0.0,3.0,1.1,56,0,False,False,False,False,False,False,8.4
Viet Nam,Hà Nội,V House 6 Serviced Apartment,481282.0,0.0,,5.1,111,0,False,False,False,False,True,False,8.1
Viet Nam,Hà Nội,V House 5 Serviced Apartment,548999.0,0.0,,7.7,30,0,False,False,False,False,True,False,8.6
Viet Nam,Hà Nội,Sunrise Hanoi Hotel,548531.0,0.0,3.0,2.3,95,3,False,True,False,False,True,False,8.1
Viet Nam,Hà Nội,Capital O 1159 Yolo Wa Hotel,625855.0,97006.0,3.0,6.2,40,1,False,False,False,False,True,False,8.3
Viet Nam,Hà Nội,Hanoi Ping Luxury Hotel,742543.0,0.0,4.0,7.5,49,0,False,False,False,False,True,False,8.1
Viet Nam,Hà Nội,Hotel du Monde,1299509.0,0.0,4.0,3.0,44,0,False,True,False,False,True,False,8.7
Viet Nam,Hà Nội,The Royal Hotel Near West Lake,720000.0,0.0,3.0,3.1,112,0,False,False,False,False,False,True,7.2
Viet Nam,Hà Nội,ISTAY Hotel Apartment 2,714894.0,0.0,,7.6,33,0,False,False,False,False,False,False,8.5
Viet Nam,Hà Nội,Sakura Hotel 3,1511330.0,0.0,,4.6,37,0,False,True,False,False,True,False,7.7
Viet Nam,Hà Nội,Thang Long Opera Hotel,1304430.0,0.0,4.0,0.5,39,3,False,True,False,False,False,False,8.1
Viet Nam,Hà Nội,An Nguyen Building,684450.0,0.0,,2.3,245,0,False,False,True,False,True,False,8.8
Viet Nam,Hà Nội,Au Viet Hotel,868839.0,0.0,3.0,8.3,62,0,False,True,False,False,False,False,8.5
Viet Nam,Hà Nội,Lenid Hotel Tho Nhuom,1094718.0,0.0,4.0,0.7,46,1,False,True,False,False,False,False,8.4
Viet Nam,Hà Nội,The Ann Hanoi Hotel,1537339.0,0.0,4.0,1.5,57,0,False,True,False,False,False,False,8.3
Viet Nam,Hà Nội,RedDoorz Nhan Hoa Hotel Nhan Hoa,414268.0,0.0,1.0,5.4,28,3,False,False,False,False,True,False,7.4
Viet Nam,Hà Nội,Daeha Serviced Apartment,1647842.0,0.0,,4.3,45,1,True,False,False,False,False,False,8.1
Viet Nam,Hà Nội,Atlanta Residences,1463700.0,0.0,,1.4,94,3,False,False,False,False,False,False,9.1
Viet Nam,Hà Nội,A25 Luxury Hotel,1079722.0,0.0,4.0,3.6,170,0,False,True,False,False,True,False,8.5
Viet Nam,Hà Nội,La Beaute De Hanoi Hotel,742075.0,0.0,3.0,0.6,144,3,False,False,False,False,True,False,7.8
Viet Nam,Hà Nội,Hanoi Brilliant Hotel and Spa,971703.0,0.0,4.0,0.45,89,0,False,False,False,False,False,False,8.3
Viet Nam,Hà Nội,Rose Garden Residences,1128460.0,0.0,4.0,3.5,151,2,False,False,False,False,False,False,8.8
Viet Nam,Hà Nội,Vision Premier Hotel & Spa,517500.0,0.0,3.0,0.5,123,3,False,False,False,False,False,True,7.0
Viet Nam,Hà Nội,Bonsella Hotel,1365352.0,0.0,4.0,0.25,289,3,False,True,False,False,False,False,8.7
Viet Nam,Hà Nội,First Eden Hotel - Hang Bun,583000.0,0.0,3.0,1.7,48,0,True,False,False,False,False,True,7.2
Viet Nam,Hà Nội,Golden Silk Boutique Hotel,2297700.0,0.0,4.0,0.5,43,0,False,True,True,False,True,False,8.0
Viet Nam,Hà Nội,Ping Hotel,800000.0,0.0,3.0,7.6,77,0,False,True,True,False,True,True,8.2
Viet Nam,Hà Nội,Canary Hotel,918000.0,0.0,4.0,1.4,309,0,False,True,True,False,True,True,8.4
Viet Nam,Hà Nội,Maya Boutique Hotel & Spa,972000.0,0.0,4.0,1.0,177,0,False,True,False,False,False,True,8.0
Viet Nam,Hà Nội,Nesta Hotel Ha Noi,1856250.0,0.0,4.0,1.4,33,0,True,True,False,False,False,True,8.1
Viet Nam,Hà Nội,Bao Son International Hotel,1500000.0,0.0,4.0,4.4,136,0,False,False,False,False,True,True,7.2
Viet Nam,Hà Nội,La Casa Hanoi Hotel,2517431.0,0.0,4.0,1.4,60,0,False,True,False,False,False,True,8.7
Viet Nam,Hà Nội,Hanoi Little Town Hotel,802903.0,0.0,3.0,1.1,334,3,False,True,False,False,False,True,8.7
Viet Nam,Hà Nội,De Syloia Hotel,2092500.0,0.0,4.0,1.0,73,0,False,True,False,False,False,True,9.1
Viet Nam,Hà Nội,Holiday Emerald Hotel,779096.0,0.0,3.0,0.6,383,0,False,True,False,False,False,False,9.0
Viet Nam,Hà Nội,Hanoi Golden Hostel,430202.0,0.0,2.0,0.9,218,0,False,False,False,False,True,False,8.2
Viet Nam,Hà Nội,La Dolce Vita Hotel,1142518.0,0.0,4.0,0.8,26,2,False,True,False,False,False,False,8.0
Viet Nam,Hà Nội,Anise Hotel & Spa Hanoi,786829.0,0.0,4.0,1.5,26,0,False,True,False,False,False,False,7.1
Viet Nam,Hà Nội,Hôtel du Parc Hanoï,2689464.0,0.0,5.0,1.6,115,0,False,False,False,False,False,False,8.6
Viet Nam,Hà Nội,Kingdom Hotel Hanoi,528614.0,0.0,3.0,0.8,112,0,False,False,False,False,True,False,8.9
Viet Nam,Hà Nội,Hanoi 20 Hotel & Apartment,623043.0,0.0,3.0,2.5,254,0,False,False,False,False,False,False,9.2
Viet Nam,Hà Nội,"Kalon Homestay, Hai Bà Trưng, HN",340000.0,0.0,,1.9,184,2,False,False,True,False,True,True,8.0
Viet Nam,Hà Nội,Silk Flower Hotel,720000.0,0.0,3.0,0.7,129,2,True,True,False,False,False,True,8.7
Viet Nam,Hà Nội,HANZ AMI Central Hotel Hanoi,383807.0,0.0,,1.3,92,0,False,False,False,True,True,False,7.8
Viet Nam,Hà Nội,TAP Homestay Ngọc Hà Ba Đình Hà Nội,400000.0,0.0,,2.4,62,0,False,False,True,False,True,True,7.6
Viet Nam,Hà Nội,Hoàng Kiên Hotel,351900.0,0.0,,0.4,75,0,False,False,False,False,False,False,7.5
Viet Nam,Hà Nội,Muong Thanh Grand Hanoi Hotel,1508518.0,0.0,4.0,7.0,31,2,False,True,False,False,False,False,6.9
Viet Nam,Hà Nội,Phuong Trang Hotel,305078.0,0.0,1.0,2.1,162,0,False,False,False,False,False,False,8.4
Viet Nam,Hà Nội,Hyatt Regency West Hanoi,2720000.0,421600.0,5.0,8.8,81,0,False,False,False,False,False,True,7.9
Viet Nam,Hà Nội,VNAHOMES Serviced Apartment,809325.0,0.0,4.0,5.0,151,3,True,False,False,True,False,False,9.4
Viet Nam,Hà Nội,OYO 504 Tuan Anh Hotel,354752.0,55064.0,2.0,4.5,102,1,False,False,False,True,False,False,7.5
Viet Nam,Hà Nội,Sumitomo2 Apartments for Japanese,532000.0,0.0,,4.5,37,2,True,False,False,False,False,True,8.9
Viet Nam,Hà Nội,Lubi House Homestay,855000.0,0.0,,0.8,163,0,False,False,True,False,True,False,9.6
Viet Nam,Hà Nội,HANZ Noi Bai Airport Hotel,392616.0,0.0,,19.1,132,3,False,False,False,False,True,True,9.2
Viet Nam,Hà Nội,Tonkin Homestay,499000.0,0.0,,1.6,60,0,False,False,True,False,True,True,9.3
Viet Nam,Hà Nội,Le Grand Hanoi Hotel - The Central,687245.0,0.0,4.0,0.6,299,0,False,False,False,False,True,False,8.0
Viet Nam,Hà Nội,NHÀ NGHỈ THÀNH THU,320000.0,0.0,,1.5,55,0,False,False,True,False,True,True,8.3
Viet Nam,Hà Nội,Hanoi Asia 2 Long Bien,450000.0,0.0,2.0,2.2,62,3,False,False,True,False,True,True,8.1
Viet Nam,Hà Nội,Box Hotel,279000.0,0.0,,0.9,199,1,False,False,True,False,True,False,6.8
Viet Nam,Hà Nội,Tam An Ha Noi Homestay,280000.0,0.0,3.0,3.0,100,0,True,False,False,False,False,True,7.1
Viet Nam,Hà Nội,New Century Hotel Cau Giay,288900.0,0.0,4.0,6.3,101,0,False,False,False,False,True,True,7.7
Viet Nam,Hà Nội,M Apartment Lakeside,880000.0,0.0,,5.1,72,0,True,False,True,True,True,False,7.7
Viet Nam,Hà Nội,The Autumn Homestel,506354.0,0.0,3.0,2.7,156,2,False,False,False,False,False,False,8.0
Viet Nam,Hà Nội,Bridge Lakeside Room For Rent Hanoi,648000.0,0.0,3.0,4.1,73,2,False,False,True,False,True,True,7.9
Viet Nam,Hà Nội,Hanoi Family Homestay 2,375000.0,0.0,2.0,1.0,290,0,False,True,False,False,False,True,8.9
Viet Nam,Hà Nội,Sumitomo8 Apartment &Residentce 68 Kim Mã Thượng,700000.0,0.0,,4.2,28,1,False,False,True,False,True,True,9.2
Viet Nam,Hà Nội,OYO 604 Queen Hotel spot-on,353075.0,18316.0,2.0,0.7,57,1,True,False,True,False,True,True,6.3
Viet Nam,Hà Nội,OYO 317 Kim Cuong Hotel 2,636846.0,26590.0,2.0,5.0,71,1,True,False,True,True,True,True,7.3
Viet Nam,Hà Nội,OYO 619 Chikoo Homestay spot-on,218850.0,33741.0,2.0,1.6,64,1,False,False,False,True,True,False,5.854636376872358
Viet Nam,Hà Nội,Nexy Hostel,1000000.0,0.0,1.0,0.6,412,0,False,False,True,False,True,True,8.4
Viet Nam,Hà Nội,TSQ STAY Hotel Apartment,1000000.0,0.0,,9.7,41,0,False,False,True,False,True,False,9.2
Viet Nam,Hà Nội,Era Westlake Apartment,554400.0,0.0,,5.5,36,2,False,False,True,True,True,False,8.9
Viet Nam,Hà Nội,Lux Homestay,999192.0,0.0,4.0,2.4,51,0,False,False,True,True,True,True,8.4
Viet Nam,Hà Nội,Michi House 5,490000.0,0.0,,2.2,37,0,False,False,True,True,True,False,7.5
Viet Nam,Hà Nội,Silk Queen Grand Hotel,1063125.0,0.0,4.0,0.5,283,0,False,True,False,True,False,True,7.7
Viet Nam,Hà Nội,Thức at 3am - Hanoi Lotus,406933.0,0.0,,0.9,49,0,False,False,False,True,False,True,7.8
Viet Nam,Hà Nội,Thang Long Hotel,253060.0,0.0,2.0,4.6,372,0,False,False,False,False,False,False,7.1
Viet Nam,Hà Nội,Lakeside House 2,305730.0,0.0,,2.7,86,1,False,False,True,False,True,True,7.7
Viet Nam,Hà Nội,Capital O 1169 Le Grand Hanoi Hotel - The Charm,459960.0,71232.0,3.0,5.6,91,1,False,False,False,True,False,False,8.6
Viet Nam,Hà Nội,LUCK APART 02 - Tay Ho Ha Noi City View Studio,546000.0,0.0,,5.4,25,3,True,False,True,True,True,False,8.4
Viet Nam,Hà Nội,3T Hotel,613800.0,61380.0,3.0,1.2,83,0,False,False,True,False,True,True,8.1
Viet Nam,Hà Nội,Titanic 2 Hotel,450000.0,0.0,3.0,7.9,164,0,False,False,True,False,True,True,8.3
Viet Nam,Hà Nội,Hanoi Asia Hotel,423500.0,0.0,2.0,0.9,67,0,False,False,False,False,False,True,7.8
Viet Nam,Hà Nội,Ficus Suites,1034470.0,0.0,,1.4,122,3,False,False,False,True,False,False,9.3
Viet Nam,Hà Nội,My Moon Hotel Hanoi,588000.0,0.0,3.0,1.1,282,2,False,True,False,True,False,True,8.3
Viet Nam,Hà Nội,HANZ AMI Central Hotel Hanoi,388259.0,0.0,,1.3,92,0,False,False,False,True,True,False,7.8
Viet Nam,Hà Nội,Splendid Pearlight Hanoi,384000.0,0.0,3.0,0.45,78,0,True,False,True,False,True,True,8.3
Viet Nam,Hà Nội,Hanoi 20 Hotel & Apartment,595862.0,0.0,3.0,2.5,254,0,False,True,False,False,False,False,9.2
Viet Nam,Hà Nội,Sophie hotel,410000.0,0.0,1.0,0.4,325,0,False,False,False,False,False,True,7.6
Viet Nam,Hà Nội,Hanoi Le Jardin Hotel & Spa,1584000.0,0.0,4.0,1.9,142,3,True,True,False,False,False,True,8.5
Viet Nam,Hà Nội,Ibiz City Hostel,343440.0,0.0,2.0,0.8,216,2,False,False,False,False,False,True,6.4
Viet Nam,Hà Nội,Hi-Home - KMT Studio Ba Dinh,720000.0,0.0,,4.2,86,0,False,False,False,False,False,False,8.1
Viet Nam,Hà Nội,Lotus Inn West Lake,590000.0,0.0,,3.2,356,0,False,False,True,False,True,False,8.3
Viet Nam,Hà Nội,Diamond Westlake Suites,1836793.0,0.0,5.0,5.5,160,3,False,True,False,False,False,False,8.6
Viet Nam,Hà Nội,22land Residence Hotel & Spa 71 Hang Bong,825000.0,0.0,4.0,0.8,706,3,False,False,True,False,True,False,8.6
Viet Nam,Hà Nội,Hanoi Lullaby Hotel and Travel,3044344.0,0.0,3.0,0.8,843,1,False,False,True,True,True,True,8.6
Viet Nam,Hà Nội,Hanoi View Legend Hotel,411400.0,0.0,2.0,0.6,505,1,False,False,False,False,False,True,8.4
Viet Nam,Hà Nội,Aspaces Serviced Apartments - Vinhomes West Point,1323000.0,0.0,,7.1,66,3,False,True,True,False,True,False,8.9
Viet Nam,Hà Nội,Hoàng Gia Hotel Nhân Hòa,480000.0,0.0,3.0,5.5,216,2,False,False,False,False,False,True,8.5
Viet Nam,Hà Nội,Hanoi Elite Hotel,829758.0,0.0,3.0,0.8,379,0,False,False,True,False,True,True,8.9
Viet Nam,Hà Nội,Hotel de La Seine,825000.0,0.0,3.0,1.4,63,0,False,True,False,False,False,True,8.6
Viet Nam,Hà Nội,JW Marriott Hotel Hanoi,5280000.0,264000.0,5.0,7.6,189,2,False,False,True,False,True,True,8.9
Viet Nam,Hà Nội,Hanoi Diamond King Hotel & Travel,808386.0,0.0,3.0,0.7,232,2,False,False,False,True,True,False,9.0
Viet Nam,Hà Nội,Somerset West Point Hanoi,2263800.0,0.0,5.0,5.0,89,2,False,True,True,False,True,False,9.0
Viet Nam,Hà Nội,Cactus Homestay,414770.0,0.0,,1.0,63,0,False,False,False,False,False,True,8.0
Viet Nam,Hà Nội,Le Grand Hanoi Hotel - The Oriental,649528.0,0.0,3.0,5.6,203,0,False,False,True,False,True,True,9.0
Viet Nam,Hà Nội,Apricot Hotel,2906205.0,0.0,5.0,0.15,73,0,False,True,False,False,False,False,8.2
Viet Nam,Hà Nội,La Teisu Airport Hotel,450000.0,0.0,3.0,19.9,49,0,False,True,False,False,True,True,8.8
Viet Nam,Hà Nội,Hilton Garden Inn Hanoi,2644950.0,0.0,4.0,1.0,51,3,False,False,True,False,True,False,7.9
Viet Nam,Hà Nội,La Beaute De Hanoi Hotel,731999.0,0.0,3.0,0.6,144,3,False,True,False,False,False,False,7.8
Viet Nam,Hà Nội,L'Amant Boutique Hotel,442827.0,0.0,,1.3,26,3,False,False,True,False,True,True,6.2
Viet Nam,Hà Nội,Light House & Rooftop,844939.0,0.0,,1.4,52,3,False,False,False,True,True,False,8.9
Viet Nam,Hà Nội,My Hotel 23,498387.0,0.0,3.0,1.1,63,0,False,False,False,False,False,False,8.4
Viet Nam,Hà Nội,Golden Legend Boutique Hotel,1112995.0,0.0,3.0,0.5,439,3,False,True,False,False,False,False,9.4
Viet Nam,Hà Nội,VIETNAM APPLE HOMESTAY,379050.0,0.0,,0.6,69,0,False,False,False,False,False,True,8.0
Viet Nam,Hà Nội,Blue Hanoi Inn Luxury Hotel,634056.0,0.0,3.0,3.2,136,0,False,False,False,False,False,False,8.2
Viet Nam,Hà Nội,Lucky Budda Inn Villa,790020.0,0.0,3.0,2.7,198,0,False,False,False,False,False,True,9.0
Viet Nam,Hà Nội,The Poppy Villa & Hotel,623000.0,0.0,3.0,1.8,77,0,False,False,False,False,False,True,7.6
Viet Nam,Hà Nội,Hanoi Paon Hotel & Spa,1552450.0,0.0,4.0,0.5,593,3,True,True,False,False,False,True,8.5
Viet Nam,Hà Nội,Hanoi Elpis Grand Hotel,619294.0,0.0,3.0,0.5,188,3,False,False,False,False,True,False,8.8
Viet Nam,Hà Nội,"Keypad - Saki Hotel - 28 Dịch Vọng Hậu, Cầu Giấy",776731.0,0.0,3.0,6.8,72,1,False,False,True,True,True,False,8.2
Viet Nam,Hà Nội,Keypad Hotel -Self check-in,990000.0,0.0,3.0,0.6,183,2,False,False,True,True,True,False,7.6
Viet Nam,Hà Nội,Le Beryl Hanoi Hotel,898128.0,0.0,3.0,0.9,426,0,False,True,False,True,False,False,8.9
Viet Nam,Hà Nội,Royal St Hanoi Hotel,847516.0,0.0,3.0,5.5,61,2,False,True,False,True,False,False,8.5
Viet Nam,Hà Nội,Hanoi Veris Boutique Hotel & Spa,655144.0,0.0,3.0,0.4,192,2,False,True,False,True,False,False,8.9
Viet Nam,Hà Nội,LUCK APART 03 - Tay ho Center Garden View Studio!,652500.0,0.0,,5.1,30,3,False,False,True,False,True,False,8.3
Viet Nam,Hà Nội,Maison d'Orient Hotel,1103622.0,0.0,2.0,0.45,289,0,False,False,False,False,False,False,9.1
Viet Nam,Hà Nội,De Syloia Hotel,2025182.0,0.0,4.0,1.0,73,0,False,True,False,False,False,False,9.1
Viet Nam,Hà Nội,Western Hanoi Boutique Hotel,611561.0,94663.0,3.0,6.3,45,0,False,False,False,False,False,False,7.9
